artist,song,Type,Release Year,listener-Gender,listener-Age,likedSong
Avril Lavigne,All The Small Things (Blink 182 Cover),Romantic,2018,F,30's,No
Avril Lavigne,Anything But Ordinary,Romantic,2018,F,30's,No
Avril Lavigne,Bad Reputation,Romantic,2018,F,30's,No
Avril Lavigne,Complicated,Romantic,2018,F,30's,No
Avril Lavigne,Contagious,Romantic,2018,F,30's,No
Avril Lavigne,Despise You,Rock,2018,F,30's,No
Avril Lavigne,Destiny,Rock,2018,F,30's,No
Avril Lavigne,Eternity,Rock,2018,F,30's,No
Avril Lavigne,Everyday Again,Rock,2018,F,30's,No
Avril Lavigne,Fall Into You,Rock,2018,F,30's,No
Avril Lavigne,Fall To Pieces,Rock,2018,F,30's,No
Avril Lavigne,Falling Down,Rock,2018,F,30's,No
Avril Lavigne,Falling Fast,Rock,2018,F,30's,No
Avril Lavigne,Falling Into History,Rock,2018,F,30's,No
Avril Lavigne,Feeling Sorry For Myself,Rock,2018,F,30's,No
Avril Lavigne,Fly,Rock,2018,F,30's,No
Avril Lavigne,Foolish (Leave Me Alone),Rock,2018,F,30's,No
Avril Lavigne,Forgotten,Rock,2018,F,30's,No
Avril Lavigne,He Wasn't,Rock,2018,F,30's,No
Avril Lavigne,Hello Kitty,Rock,2018,F,30's,No
Avril Lavigne,Here's To Never Growing Up,Rock,2018,F,30's,No
Avril Lavigne,Here's Your Letter (Toronto Concert),Rock,2018,F,30's,No
Avril Lavigne,Hold,Rock,2018,F,30's,No
Avril Lavigne,How Does It Feel,Rock,2018,F,30's,No
Avril Lavigne,I Always Get What I Want,Rock,2018,F,30's,No
Avril Lavigne,I Love You,Rock,2018,F,30's,No
Avril Lavigne,I Will Be,Rock,2018,F,30's,No
Avril Lavigne,I Won't Be Home For Christmas,Rock,2018,F,20's,No
Avril Lavigne,I'm Feeling This Dude,Rock,2018,F,20's,No
Avril Lavigne,In The End,Rock,2018,F,20's,No
Avril Lavigne,Kiss Me,Rock,2018,F,20's,No
Avril Lavigne,Knockin On Hevean's Door,Rock,2018,F,20's,No
Avril Lavigne,Let Go,Rock,2018,F,20's,No
Avril Lavigne,Losing Grip,Rock,2018,F,20's,No
Avril Lavigne,Make Up,Rock,2018,F,20's,No
Avril Lavigne,Naked,Rock,2018,F,20's,No
Avril Lavigne,Not Enough,Rock,2018,F,20's,No
Avril Lavigne,Not The Only One,Rock,2018,F,20's,No
Avril Lavigne,One Of Those Girls,Rock,2018,F,20's,No
Avril Lavigne,Remember When,Rock,2018,F,20's,No
Avril Lavigne,Rock N Roll,Rock,2018,F,20's,No
Avril Lavigne,Sippin' On Sunshine,Rock,2018,F,20's,No
Avril Lavigne,Sk8er Boi,Rock,2018,F,20's,No
Avril Lavigne,Slipped Away,Rock,2018,F,20's,No
Avril Lavigne,Smells Like Teen Spirit (Live),Rock,2018,F,20's,No
Avril Lavigne,Smile,Rock,2018,F,20's,No
Avril Lavigne,So Damn Hard,Rock,2018,F,20's,No
Avril Lavigne,Sometimes,Rock,2018,F,20's,No
Avril Lavigne,Stay (Be The One),Rock,2018,F,20's,No
Avril Lavigne,Stop Standing There,Rock,2018,F,20's,No
Avril Lavigne,Take It,Rock,2018,F,20's,No
Avril Lavigne,Take Me Away,Rock,2018,F,20's,No
Avril Lavigne,Take Me Away (Original),Rock,2018,F,20's,No
Avril Lavigne,The Best Damn Thing,Rock,2018,F,20's,No
Avril Lavigne,The Hockey Song,Rock,2018,F,20's,No
Avril Lavigne,The Other Guy,Rock,2018,F,20's,No
Avril Lavigne,The Punk Show,Rock,2018,F,20's,No
Avril Lavigne,The Scientist,Rock,2018,F,20's,No
Avril Lavigne,The Spongebob Squarepants Theme,Rock,2018,F,20's,No
Avril Lavigne,Tomorrow You Didn't,Rock,2018,F,20's,No
Avril Lavigne,Too Much To Ask,Rock,2018,F,20's,No
Avril Lavigne,Touch The Sky,Rock,2018,F,20's,No
Avril Lavigne,Touchdown Boy,Rock,2018,F,20's,No
Avril Lavigne,Trust Me,Rock,2018,F,20's,No
Avril Lavigne,Unsolved Mysteries,Rock,2018,F,20's,No
Avril Lavigne,Unwanted,Rock,2018,F,20's,No
Avril Lavigne,Waggy,Rock,2018,F,20's,No
Avril Lavigne,Waste Of Time,Rock,2018,F,20's,No
Avril Lavigne,What The Hell,Rock,2018,F,20's,No
Avril Lavigne,Why,Rock,2018,F,20's,No
Avril Lavigne,You Ain't Seen Nothin' Yet,Rock,2018,F,20's,No
Avril Lavigne,You Never Satisfy Me,Rock,2018,F,20's,No
Backstreet Boys,"10,000 Promises",Rock,2018,F,20's,No
Backstreet Boys,All I Have To Give,Rock,2018,F,20's,No
Backstreet Boys,All I Have To Give--Part II--The Conversation Mix,Rock,2018,F,20's,No
Backstreet Boys,All In This Together,Rock,2018,F,20's,No
Backstreet Boys,Anywhere For You,Rock,2018,F,20's,No
Backstreet Boys,Betcha By Golly Wow!,Rock,2018,F,20's,No
Backstreet Boys,Cinderella,Rock,2018,F,20's,No
Backstreet Boys,Don't Leave Me,Ballads,2018,F,20's,No
Backstreet Boys,Everybody,Ballads,2018,F,20's,No
Backstreet Boys,Everytime I Close My Eyes,Ballads,2018,F,20's,No
Backstreet Boys,Figured You Out,Ballads,2018,F,20's,No
Backstreet Boys,Get Another Boyfriend,Ballads,2018,F,20's,No
Backstreet Boys,I Promise You,Ballads,2018,F,20's,No
Backstreet Boys,If I Ever Fall In Love,Ballads,2018,F,20's,No
Backstreet Boys,In A World Like This,Ballads,2018,F,20's,No
Backstreet Boys,International,Ballads,2018,F,20's,No
Backstreet Boys,Just Want You To Know,Ballads,2018,F,20's,No
Backstreet Boys,Lay Down Beside Me,Ballads,2018,F,20's,No
Backstreet Boys,Let's Make A Toast To Our Love,Ballads,2018,F,20's,No
Backstreet Boys,Lift Me Up,Ballads,2018,F,20's,No
Backstreet Boys,Like A Child,Ballads,2018,F,20's,No
Backstreet Boys,Lose It All,Ballads,2018,F,20's,No
Backstreet Boys,Lost In Space,Ballads,2018,F,20's,No
Backstreet Boys,Love Is,Ballads,2018,F,20's,No
Backstreet Boys,Love Will Keep You Up All Night,Ballads,2018,F,20's,No
Backstreet Boys,More Than That,Ballads,2018,F,20's,No
Backstreet Boys,Nowhere To Go,Ballads,2018,F,20's,No
Backstreet Boys,Panic,Ballads,2018,F,20's,No
Backstreet Boys,Poster Girl,Ballads,2018,F,20's,No
Backstreet Boys,Quit Playing Games With My Heart,Ballads,2018,F,20's,No
Backstreet Boys,Rebel,Ballads,2018,F,20's,No
Backstreet Boys,Roll With It,Ballads,2018,F,20's,No
Backstreet Boys,Rush Over Me,Ballads,2018,F,20's,No
Backstreet Boys,Safest Place To Hide,Ballads,2002,F,20's,No
Backstreet Boys,Satellite,Ballads,2002,F,20's,No
Backstreet Boys,She's A Dream,Ballads,2002,F,20's,No
Backstreet Boys,Shining Star,Ballads,2002,F,20's,No
Backstreet Boys,Shout,Ballads,2002,F,20's,No
Backstreet Boys,Siberia,Ballads,2002,F,20's,No
Backstreet Boys,Something That I Already Know,Ballads,2002,F,20's,No
Backstreet Boys,Spanish Eyes,Ballads,2002,F,20's,No
Backstreet Boys,Trouble Is,Ballads,2002,F,20's,No
Backstreet Boys,Try,Ballads,2002,F,20's,No
Backstreet Boys,Unmistakable,Ballads,2002,F,20's,No
Backstreet Boys,Weird World,Ballads,2002,F,20's,No
Backstreet Boys,Why You Keep On Calling Me,Ballads,2002,F,20's,No
Backstreet Boys,"Yes, I Will",Ballads,2002,F,20's,No
Backstreet Boys,You Wrote The Book On Love,Ballads,2002,F,20's,No
Barbie,Can You Keep A Secret,Ballads,2002,F,20's,No
Barbie,Connect,Ballads,2002,F,20's,No
Barbie,Do The Mermaid,Ballads,2002,F,20's,No
Barbie,Here I Am,Ballads,2002,F,20's,No
Barbie,Hey Ya,Ballads,2002,F,20's,No
Barbie,I Am A Girl Like You,Ballads,2002,F,20's,No
Barbie,It's A Perfect Christmas,Ballads,2002,F,20's,No
Barbie,On Top Of The World,Ballads,2002,F,20's,No
Barbie,Once Upon A Time,Ballads,2002,F,20's,No
Barbie,The Cat's Meow,Ballads,2002,F,20's,No
Barbie,Two Voices One Song,Ballads,2002,F,20's,No
Barbie,Ultimate,Ballads,2002,F,20's,No
Barbie,Wings,Ballads,2002,F,20's,No
Barbie,Written In Your Heart,Ballads,2002,F,20's,No
Barbra Streisand,A Child Is Born,Ballads,2002,F,20's,No
Barbra Streisand,A Christmas Love Song,Ballads,2002,F,20's,No
Barbra Streisand,Above The Law,Ballads,2002,F,20's,No
Barbra Streisand,Absent Minded Me,Ballads,2002,F,20's,No
Barbra Streisand,Adelaide's Lament,Ballads,2002,F,20's,No
Barbra Streisand,After The Rain,Ballads,2002,F,20's,No
Barbra Streisand,Alfie,Ballads,2002,F,20's,No
Barbra Streisand,All I Ask Of You,Ballads,2002,F,20's,No
Barbra Streisand,All I Know Of Love,Ballads,2002,F,20's,No
Barbra Streisand,All In Love Is Fair,Ballads,2002,F,20's,No
Barbra Streisand,All Of My Life,Classical,2002,F,20's,No
Barbra Streisand,All That I Want,Classical,2002,F,20's,No
Barbra Streisand,All The Things You Are,Classical,2002,F,20's,No
Barbra Streisand,"America, The Beautiful",Classical,2002,F,20's,No
Barbra Streisand,Auld Lang Syne,Classical,2002,F,20's,No
Barbra Streisand,Back To Work,Classical,2002,F,20's,No
Barbra Streisand,Being Alive,Classical,2002,F,20's,No
Barbra Streisand,Children Will Listen,Classical,2002,F,20's,No
Barbra Streisand,Christmas Lullaby,Classical,2002,F,20's,No
Barbra Streisand,Christmas Mem'ries,Classical,2002,F,20's,No
Barbra Streisand,Circle,Classical,2002,F,20's,No
Barbra Streisand,Clopin Clopant,Classical,2002,F,20's,No
Barbra Streisand,Closer,Classical,2002,F,20's,No
Barbra Streisand,Come Back To Me,Classical,2002,F,20's,No
Barbra Streisand,Come Rain Or Come Shine,Classical,2002,F,20's,No
Barbra Streisand,Come To The Supermarket,Classical,2002,F,20's,No
Barbra Streisand,Come Tomorrow,Classical,2002,F,20's,No
Barbra Streisand,Comin' In And Out Of Your Life,Classical,2002,F,20's,No
Barbra Streisand,Dancing,Classical,2002,F,20's,No
Barbra Streisand,Deep In The Night,Classical,2002,F,20's,No
Barbra Streisand,Didn't We,Classical,2002,F,20's,No
Barbra Streisand,Ding-dong! The Witch Is Dead!,Classical,2002,F,20's,No
Barbra Streisand,Doing The Reactionary,Classical,2002,F,20's,No
Barbra Streisand,Don't Like Goodbyes,Classical,2002,F,20's,No
Barbra Streisand,Don't Rain On My Parade,Classical,2002,F,20's,No
Barbra Streisand,Down With Love,Classical,2002,F,20's,No
Barbra Streisand,Draw Me A Circle,Classical,2002,F,20's,No
Barbra Streisand,Emotion,Classical,2002,F,20's,No
Barbra Streisand,Evergreen,Classical,2002,F,20's,No
Barbra Streisand,Everything,Classical,2002,F,20's,No
Barbra Streisand,Everything Must Change,Classical,2002,F,20's,No
Barbra Streisand,Find Yourself A Man,Classical,2002,F,20's,No
Barbra Streisand,Fine And Dandy,Classical,2002,F,20's,No
Barbra Streisand,For Pete's Sake,Classical,2002,F,20's,No
Barbra Streisand,Frank Mills,Classical,2002,F,20's,No
Barbra Streisand,Funny Thing Happened On My Way To Love,Classical,2002,F,20's,No
Barbra Streisand,Golden Dawn,Classical,2002,F,20's,No
Barbra Streisand,Goodbye For Now,Classical,2002,F,20's,No
Barbra Streisand,Goodnight,Classical,2002,F,20's,No
Barbra Streisand,Gotta Move,Classical,2002,F,20's,No
Barbra Streisand,Grandma's Hands,Classical,2002,F,20's,No
Barbra Streisand,Grown-up Christmas List,Classical,2002,F,20's,No
Barbra Streisand,Guava Jelly,Classical,2002,F,20's,No
Barbra Streisand,Guilty,Classical,2002,F,20's,No
Barbra Streisand,Have Yourself A Merry Little Christmas,Classical,2002,F,20's,No
Barbra Streisand,He Touched Me,Classical,2002,F,20's,No
Barbra Streisand,Heart Don't Change My Mind,Classical,2002,F,20's,No
Barbra Streisand,Hideaway,Classical,2002,F,20's,No
Barbra Streisand,Higher Ground,Classical,2002,F,20's,No
Barbra Streisand,His Love Makes Me Beautiful,Classical,2002,F,20's,No
Barbra Streisand,Honey Can I Put On Your Clothes,Classical,2002,F,20's,No
Barbra Streisand,I Don't Care Much,Classical,2002,F,20's,No
Barbra Streisand,I Don't Know Where I Stand,Classical,2002,F,20's,No
Barbra Streisand,I Found You Love,Classical,2002,F,20's,No
Barbra Streisand,I Got Rhythm,Classical,2002,F,20's,No
Barbra Streisand,I Had Myself A True Love,Classical,2002,F,20's,No
Barbra Streisand,I Know Him So Well,Classical,2002,F,20's,No
Barbra Streisand,I Like Him,Classical,2002,F,20's,No
Barbra Streisand,I Mean To Shine,Classical,2002,F,20's,No
Barbra Streisand,I Never Had It So Good,Classical,2002,F,20's,No
Barbra Streisand,I Never Has Seen Snow,Classical,2002,F,20's,No
Barbra Streisand,I Never Meant To Hurt You,Classical,2002,F,20's,No
Barbra Streisand,I Remember,Classical,2002,F,20's,No
Barbra Streisand,I Wonder As I Wander,Classical,2002,F,20's,Yes
Barbra Streisand,I Won't Be The One To Let Go,Classical,2002,F,20's,Yes
Barbra Streisand,I Won't Last A Day Without You,Classical,2002,F,20's,Yes
Barbra Streisand,I'd Rather Be Blue Over You (Than Happy With Somebody Else),Classical,2002,F,20's,Yes
Barbra Streisand,If A Girl Isn't Pretty,Classical,2002,F,20's,Yes
Barbra Streisand,If I Close My Eyes,Classical,2002,F,20's,Yes
Barbra Streisand,If I Could,Classical,2002,F,20's,Yes
Barbra Streisand,If I Didn't Love You,Classical,2002,F,20's,Yes
Barbra Streisand,If I Love Again,Classical,2002,F,20's,Yes
Barbra Streisand,If I Never Met You,Classical,2002,F,20's,Yes
Barbra Streisand,If You Could Read My Mind,Classical,2002,F,20's,Yes
Barbra Streisand,If You Ever Leave Me,Classical,2002,F,20's,Yes
Barbra Streisand,I'll Be Home,Classical,2002,F,20's,Yes
Barbra Streisand,I'll Be Home For Christmas,Classical,2002,F,20's,Yes
Barbra Streisand,I'll Know,Classical,2002,F,20's,Yes
Barbra Streisand,I'll Tell The Man In The Street,Classical,2002,F,20's,Yes
Barbra Streisand,Isn't It A Pity?,Classical,2002,F,20's,Yes
Barbra Streisand,It Had To Be You,Classical,2002,F,20's,Yes
Barbra Streisand,It Only Takes A Moment,Classical,2002,F,20's,Yes
Barbra Streisand,I've Got A Crush On You,Classical,2002,F,20's,Yes
Barbra Streisand,I've Got No Strings,Classical,2002,F,20's,Yes
Beach Boys,409,Classical,2002,F,20's,Yes
Beach Boys,4th Of July,Classical,2002,F,20's,Yes
Beach Boys,A Casual Look,Classical,2002,F,20's,Yes
Beach Boys,A Day In The Life Of A Tree,Classical,2002,F,20's,Yes
Beach Boys,A Thing Or Two,Classical,2002,F,20's,Yes
Beach Boys,Add Some Music,Classical,2002,F,20's,Yes
Beach Boys,Airplane,Classical,2002,F,20's,Yes
Beach Boys,All Dressed Up For School,Classical,2002,F,20's,Yes
Beach Boys,All Summer Long,Classical,2002,F,20's,Yes
Beach Boys,All This Is That,Classical,2002,F,20's,Yes
Beach Boys,"Amusement Parks, U. S. A.",Romantic,2002,F,20's,Yes
Beach Boys,Angel Come Home,Romantic,2002,F,20's,Yes
Beach Boys,"Anna Lee, The Healer",Romantic,2002,F,20's,Yes
Beach Boys,At My Window,Romantic,2002,F,20's,Yes
Beach Boys,Auld Lang Syne,Romantic,2002,F,20's,Yes
Beach Boys,Baby Blue,Romantic,2002,F,20's,Yes
Beach Boys,Back Home,Romantic,2002,F,20's,Yes
Beach Boys,Barabara Ann,Romantic,2002,F,20's,Yes
Beach Boys,Barbara Ann,Romantic,2002,F,20's,Yes
Beach Boys,Be Here In The Morning,Romantic,2002,F,20's,Yes
Beach Boys,Be Still,Romantic,2002,F,20's,Yes
Beach Boys,Be True To Your School,Romantic,2002,F,20's,Yes
Beach Boys,Be With Me,Romantic,2002,F,20's,Yes
Beach Boys,Beach Boys Medley,Romantic,2002,F,20's,Yes
Beach Boys,Beaches In Mind,Romantic,2002,F,20's,Yes
Beach Boys,Belles Of Paris,Romantic,2002,F,20's,Yes
Beach Boys,Bells Of Christmas,Romantic,2002,F,20's,Yes
Beach Boys,Better Get Back In Bed,Romantic,2002,F,20's,Yes
Beach Boys,Big Sur,Romantic,2002,F,20's,Yes
Beach Boys,Blue Christmas,Romantic,2002,F,20's,Yes
Beach Boys,Blueberry Hill,Romantic,2002,F,20's,Yes
Beach Boys,Bluebirds Over The Mountain,Romantic,2002,F,20's,Yes
Beach Boys,California Dremaing,Romantic,2002,F,20's,Yes
Beach Boys,Car Crazy Cutie,Jazz,2002,F,20's,Yes
Beach Boys,"Caroline, No",Jazz,2002,F,20's,Yes
Beach Boys,"Cherry, Cherry Coupe",Jazz,2002,F,20's,Yes
Beach Boys,Christmas Day,Jazz,2002,F,20's,Yes
Beach Boys,Christmas Time Is Here Again,Jazz,2002,F,20's,Yes
Beach Boys,Crack At Your Love,Jazz,2002,F,20's,Yes
Beach Boys,Cuddle Up,Jazz,2002,F,20's,Yes
Beach Boys,Do You Wanna Dance?,Jazz,2002,F,20's,Yes
Beach Boys,Endless Harmony,Jazz,2002,F,20's,Yes
Beach Boys,Frosty The Snowman,Jazz,2002,F,20's,Yes
Beach Boys,Funky Pretty,Jazz,2002,F,20's,Yes
Beach Boys,Girls On The Beach,Jazz,2002,F,20's,Yes
Beach Boys,Good To My Baby,Jazz,2002,F,20's,Yes
Beach Boys,Good Vibrations,Jazz,2002,F,20's,Yes
Beach Boys,Graduation Day,Jazz,2002,F,20's,No
Beach Boys,"Help Me, Rhonda",Jazz,2002,F,20's,No
Beach Boys,Here She Comes,Jazz,2002,F,20's,No
Beach Boys,Here Today,Jazz,2002,F,20's,No
Beach Boys,Hey Little Tomboy,Jazz,2002,F,20's,No
Beach Boys,Hold On Dear Brother,Jazz,2002,F,20's,No
Beach Boys,Hot Fun In The Summertime,Jazz,2002,F,20's,No
Beach Boys,How She Boogalooed It,Jazz,2002,F,20's,No
Beach Boys,Hushabye,Jazz,2002,F,20's,No
Beach Boys,I Can Hear Music,Jazz,2002,F,20's,No
Beach Boys,I Do,Jazz,2002,F,20's,No
Beach Boys,I Do Love You,Jazz,2002,F,20's,No
Beach Boys,I Get Around,Jazz,2002,F,20's,No
Beach Boys,I Just Got My Pay,Jazz,2002,F,20's,No
Beach Boys,I Should Have Known Better,Jazz,2002,F,20's,No
Beach Boys,I'm The Pied Piper,Jazz,2002,F,20's,No
Beach Boys,I'm Waiting For The Day,Jazz,2002,F,20's,No
Beach Boys,In My Car,Jazz,2002,F,20's,No
Beach Boys,Island Fever,Jazz,2002,F,20's,No
Beach Boys,Keepin' The Summer Alive,Jazz,2002,F,20's,No
Beach Boys,Kiss Me Baby,Jazz,2002,F,20's,No
Beach Boys,Land Ahoy,Jazz,2002,F,20's,No
Beach Boys,Leaving This Town,Jazz,2002,F,30's,No
Beach Boys,Let The Wind Blow,Jazz,2002,F,30's,No
Beach Boys,Little Pad,Jazz,2002,F,30's,No
Beach Boys,"Long, Tall Texan",Jazz,2002,F,30's,No
Beach Boys,Love Is A Woman,Jazz,2002,F,30's,No
Beach Boys,Love Surrounds Me,Jazz,2002,F,30's,No
Beach Boys,Magic Transistor Radio,Jazz,2002,F,30's,No
Beach Boys,Make It Big,Jazz,2002,F,30's,No
Beach Boys,Male Ego,Jazz,2002,F,30's,No
Beach Boys,"Merry Christmas, Baby",Jazz,2002,F,30's,No
Beach Boys,Mona,Jazz,2002,F,30's,No
Beach Boys,Monster Mash,Jazz,2002,F,30's,No
The Beatles,A Shot Of Rhythm And Blues,Jazz,2002,F,30's,No
The Beatles,Across The Universe,Jazz,2002,F,30's,No
The Beatles,All I've Got To Do,Jazz,2002,F,30's,No
The Beatles,And I Love Her,Jazz,2002,F,30's,No
The Beatles,And Your Bird Can Sing,Jazz,2002,F,30's,No
The Beatles,Another Girl,Jazz,2002,F,30's,No
The Beatles,Any Time At All,Jazz,2002,F,30's,No
The Beatles,Ask Me Why,Jazz,2002,F,30's,No
The Beatles,"Baby, You're A Rich Man",Jazz,2002,F,30's,No
The Beatles,Birthday,Jazz,2002,F,30's,No
The Beatles,Blackbird,Jazz,2002,F,30's,No
The Beatles,Blue Jay Way,Jazz,2002,F,30's,No
The Beatles,Blue Suede Shoes,Jazz,2002,F,30's,No
The Beatles,Boys,Jazz,2002,F,30's,No
The Beatles,Can't Buy Me Love,Jazz,2002,F,30's,No
The Beatles,Carol,Jazz,2002,F,30's,No
The Beatles,Dear Wack!,Jazz,2002,F,30's,No
The Beatles,Dig A Pony,Jazz,2002,F,30's,No
The Beatles,Dizzy Miss Lizzy,Jazz,2002,F,30's,No
The Beatles,Dr. Robert,Jazz,2002,F,30's,No
The Beatles,For No One,Jazz,2002,F,30's,No
The Beatles,Get Back,Jazz,2002,F,30's,No
The Beatles,Give Peace A Chance,Jazz,2002,F,30's,No
The Beatles,Have A Banana!,Jazz,2002,F,30's,No
The Beatles,"Hello, Goodbye",Jazz,2002,F,30's,No
The Beatles,Help!,Jazz,2002,F,30's,No
The Beatles,Helter Skelter,Jazz,2002,F,30's,No
The Beatles,I Got A Woman,Jazz,2002,F,30's,No
The Beatles,Leave My Kitten Alone,Jazz,2002,F,30's,No
The Beatles,Little Child,Jazz,2002,F,30's,No
The Beatles,Lucille,Jazz,2002,F,30's,No
The Beatles,Misery,Jazz,2002,F,30's,No
The Beatles,Nobody's Child,Jazz,2002,F,30's,No
Beautiful South,"10,000 Feet",Jazz,2002,F,30's,No
Beautiful South,A Thousand Lies,Jazz,2002,F,30's,No
Beautiful South,Baby Please Go,Jazz,2002,F,30's,No
Beautiful South,Big Beautiful South,Jazz,2002,F,30's,No
Beautiful South,Big Coin,Country,2002,F,30's,No
Beautiful South,Blackbird On The Wire,Country,2002,F,30's,No
Beautiful South,Blitzkreig Bop,Country,2002,F,30's,No
Beautiful South,But 'Til Then,Country,2002,F,30's,No
Beautiful South,Chicken Wings,Country,2002,F,30's,No
Beautiful South,Ciao,Country,2002,F,30's,No
Beautiful South,Domino Man,Country,2002,F,30's,No
Beautiful South,Everybody's Talkin',Country,2002,F,30's,No
Beautiful South,His Time Ran Out,Country,2002,F,30's,No
Beautiful South,I'm Your No. 1 Fan,Country,2002,F,30's,No
Beautiful South,Let Love Speak Up Itself,Country,2002,F,30's,No
Beautiful South,Love Wars,Country,2002,F,30's,No
Beautiful South,Loving Arms,Country,2002,F,30's,No
Beautiful South,Masculine Eclipse,Country,2002,F,30's,No
Beautiful South,Mirror,Country,2002,F,30's,No
Beautiful South,My Book,Country,2002,F,30's,No
Beautiful South,Pollard,Country,2002,F,30's,No
Beautiful South,Poppy,Country,2002,F,30's,No
Beautiful South,Pretenders To The Throne,Country,2002,F,30's,No
Beautiful South,Rotterdam,Hip Hop,2002,F,30's,No
Beautiful South,Size,Hip Hop,2002,F,30's,No
Beautiful South,Speak To Me,Hip Hop,2002,F,30's,No
Beautiful South,Straight In At 37,Hip Hop,2002,F,30's,No
Beautiful South,Tattoo,Hip Hop,2002,F,30's,No
Beautiful South,The Final Spark,Hip Hop,2002,F,30's,No
Beautiful South,The Table,Hip Hop,2002,F,30's,No
Beautiful South,'Till You Can't Tuck It In,Hip Hop,2002,F,30's,No
Beautiful South,We'll Deal With You Later,Hip Hop,2002,F,30's,No
Beautiful South,White Teeth,Hip Hop,2002,F,30's,No
Beautiful South,"You Play Glockenspiel, I'll Play Drums",Hip Hop,2002,F,30's,No
Beautiful South,You're The One That I Want,Hip Hop,2002,F,30's,No
Beauty And The Beast,As Long As There's Christmas,Hip Hop,2002,F,30's,No
Beauty And The Beast,Something There,Hip Hop,2002,F,30's,No
Beauty And The Beast,Tale As Old As Time,Hip Hop,2002,F,30's,No
Beauty And The Beast,Theres Something There,Hip Hop,2002,F,30's,No
Bee Gees,2 Years On,Hip Hop,2002,F,30's,No
Bee Gees,855 6019,Hip Hop,2002,F,30's,No
Bee Gees,Above And Beyond,Hip Hop,2002,F,30's,No
Bee Gees,After Dark,Hip Hop,2002,F,30's,No
Bee Gees,Alive,Hip Hop,2002,F,30's,No
Bee Gees,All By Myself,Hip Hop,2002,F,30's,No
Bee Gees,Another Lonely Night In New York,Hip Hop,2002,F,30's,No
Bee Gees,Black Diamond,Hip Hop,2002,F,30's,No
Bee Gees,Blue Island,Hip Hop,2002,F,30's,No
Bee Gees,Bodyguard,Hip Hop,2002,F,30's,No
Bee Gees,Born A Man,Hip Hop,2002,F,30's,No
Bee Gees,Come Home Johnny Birdie,Hip Hop,2002,F,30's,No
Bee Gees,Could It Be,Hip Hop,2002,F,30's,No
Bee Gees,Embrace,Hip Hop,2002,F,30's,No
Bee Gees,Esp,Hip Hop,2002,F,30's,No
Bee Gees,"Every Second, Every Minute",Hip Hop,2002,F,30's,No
Bee Gees,Fanny (Be Tender With My Love),Hip Hop,2002,F,30's,No
Bee Gees,Follow The Wind,Hip Hop,2002,F,30's,No
Bee Gees,Ghost Train,Hip Hop,2002,F,30's,No
Bee Gees,Here I Am,Hip Hop,2002,F,30's,No
Bee Gees,High Civilization,Hip Hop,2002,F,30's,No
Bee Gees,I Believe In Miracles,Hip Hop,2002,F,30's,No
Bee Gees,I Can Bring Love,Hip Hop,2002,F,30's,No
Bee Gees,I Can't Let You Go,Hip Hop,2002,F,30's,No
Bee Gees,I Still Love You,Hip Hop,2002,F,30's,No
Bee Gees,I Was The Child,Hip Hop,2002,F,30's,No
Bee Gees,If I Were The Sky,Hip Hop,2002,F,30's,No
Bee Gees,I'm Satisfied,Hip Hop,2002,F,30's,No
Bee Gees,Islands In The Stream,Hip Hop,2002,F,30's,No
Bee Gees,Israel,Hip Hop,2002,F,30's,No
Bee Gees,It's Just The Way,Hip Hop,2002,F,30's,No
Bee Gees,Jive Talkin',Hip Hop,2002,F,30's,No
Bee Gees,King And Country,Hip Hop,2002,F,30's,No
Bee Gees,Life Goes On,Hip Hop,2002,F,30's,No
Bee Gees,Living Eyes,Hip Hop,2002,F,30's,No
Bee Gees,Living In Chicago,Hip Hop,2002,F,30's,No
Bee Gees,Living Together,Hip Hop,2002,F,30's,No
Bette Midler,All I Need To Know,Hip Hop,2002,F,30's,No
Bette Midler,Boxing,Hip Hop,2002,F,30's,No
Bette Midler,Daytime Hustler,Hip Hop,2002,F,30's,No
Bette Midler,Have Yourself A Merry Little Christmas,Hip Hop,2002,F,30's,No
Bette Midler,I Remember You,Hip Hop,2002,F,30's,No
Bette Midler,In These Shoes,Hip Hop,2002,F,30's,No
Bette Midler,I've Got My Love To Keep Me Warm,Hip Hop,2002,F,30's,No
Bette Midler,Leader Of The Pack,Hip Hop,2002,F,30's,No
Bette Midler,Long John Blues,Hip Hop,2002,F,30's,No
Bette Midler,Love Me With A Feeling,Hip Hop,2002,F,30's,No
Bette Midler,Love Tko,Hip Hop,2002,F,30's,No
Bette Midler,Make Yourself Comfortable,Hip Hop,2002,F,30's,No
Bette Midler,Married Men,Hip Hop,2002,F,30's,No
Bette Midler,Mele Kalikimaka,Hip Hop,2002,F,30's,No
Bette Midler,One Monkey Don't Stop No Show,Hip Hop,2002,F,30's,No
Bette Midler,Only In Miami,Hip Hop,2002,F,30's,No
Bette Midler,Paradise,Hip Hop,2002,F,30's,No
Bette Midler,Perfect Isn't Easy,Hip Hop,2002,F,30's,No
Bette Midler,P.S. I Love You,Hip Hop,2002,F,30's,No
Bette Midler,Shining Star,Hip Hop,2002,F,30's,No
Bette Midler,Song Of Bernadette,Hip Hop,2002,F,30's,No
Bette Midler,Stay With Me,Hip Hop,2002,F,30's,No
Bette Midler,Storybook Children,Hip Hop,2002,F,30's,No
Bette Midler,Summer,Hip Hop,2002,F,30's,No
